		FP1 - Force			FP1 - Moment			FP1 - CoP			FP2 - Force			FP2 - Moment			FP2 - CoP			Combined Force			Combined Moment			Combined CoP		
Frame	Sub Frame	Fx	Fy	Fz	Mx	My	Mz	Cx	Cy	Cz	Fx	Fy	Fz	Mx	My	Mz	Cx	Cy	Cz	Fx	Fy	Fz	Mx	My	Mz	Cx	Cy	Cz
		N	N	N	N.mm	N.mm	N.mm	mm	mm	mm	N	N	N	N.mm	N.mm	N.mm	mm	mm	mm	N	N	N	N.mm	N.mm	N.mm	mm	mm	mm
182	9	56.5567	-0.179495	-360.918	-5447.09	-25084.8	4037.92	162.497	269.092	0	-0.256617	-3.31586	-465.122	780.134	27426.7	-113.171	-173.033	252.323	0	56.3	-3.49536	-826.04	-214708	-23415.4	-9673.25	-26.4313	259.65	0
183	0	56.5569	-0.179728	-360.918	-5461.25	-25117.5	4037.82	162.407	269.132	0	-0.256872	-3.33818	-464.984	774.632	27449.5	-113.2	-172.967	252.334	0	56.3	-3.51791	-825.903	-214694	-23393.7	-9668.3	-26.4091	259.675	0
183	1	56.5785	-0.179242	-361.283	-5414.44	-25062.3	4033.76	162.63	268.987	0	-0.257637	-3.46007	-465.119	774.171	27436.2	-113.688	-173.013	252.336	0	56.3209	-3.63931	-826.402	-214779	-23299.1	-9650.01	-26.2779	259.615	0
183	2	56.6458	-0.179575	-360.963	-5461.01	-25121.3	4026.48	162.405	269.129	0	-0.257843	-3.47277	-465.808	759.995	27476.3	-113.919	-173.014	252.368	0	56.3879	-3.65234	-826.771	-214934	-23553.6	-9671.72	-26.5721	259.686	0
183	3	56.6012	-0.179591	-361.284	-5437.94	-25119.4	4029.06	162.472	269.052	0	-0.257257	-3.4162	-465.212	762.097	27450.5	-113.571	-172.994	252.362	0	56.3439	-3.59579	-826.496	-214837	-23364.3	-9670.62	-26.3526	259.657	0
183	4	56.6238	-0.179957	-361.148	-5498.62	-25092.4	4037.79	162.521	269.225	0	-0.256247	-3.32845	-465.079	714.622	27492	-113.285	-172.887	252.463	0	56.3675	-3.5084	-826.227	-214873	-23297.6	-9687.87	-26.279	259.79	0
183	5	56.6021	-0.180522	-361.332	-5536.19	-25124.3	4033.26	162.468	269.322	0	-0.255437	-3.2392	-465.171	727.444	27445.7	-113.012	-172.999	252.436	0	56.3467	-3.41972	-826.503	-214964	-23353.2	-9707.48	-26.3388	259.818	0
183	6	56.4575	-0.180184	-360.691	-5503	-25113.3	4026.46	162.374	269.257	0	-0.256153	-3.34974	-465.076	727.431	27436	-113.39	-173.007	252.436	0	56.2014	-3.52992	-825.768	-214749	-23472.5	-9652.2	-26.5143	259.783	0
183	7	56.5125	-0.179889	-361.285	-5452.15	-25115.7	4035.88	162.482	269.091	0	-0.257266	-3.47236	-465.716	741.124	27438.7	-113.975	-173.083	252.409	0	56.2552	-3.65225	-827.001	-215003	-23483.8	-9628.8	-26.4871	259.697	0
183	8	56.6351	-0.180151	-361.422	-5507.95	-25097.6	4026.67	162.559	269.24	0	-0.257979	-3.50487	-465.165	763.106	27459.8	-113.862	-172.968	252.36	0	56.3771	-3.68503	-826.588	-214933	-23291.6	-9661.49	-26.2599	259.74	0
183	9	56.6902	-0.179646	-361.101	-5470.59	-25123.2	4035.46	162.426	269.15	0	-0.257363	-3.47326	-465.535	713.401	27503.4	-113.922	-172.921	252.468	0	56.4328	-3.6529	-826.636	-214956	-23435.8	-9674.07	-26.4308	259.755	0
184	0	56.5905	-0.180094	-361.331	-5480.22	-25142.4	4033.42	162.417	269.167	0	-0.255852	-3.27305	-465.263	721.563	27478.7	-113.137	-172.939	252.449	0	56.3347	-3.45315	-826.594	-214938	-23359.3	-9696.51	-26.3442	259.757	0
184	1	56.6133	-0.180662	-361.15	-5550.43	-25157.5	4044.27	162.341	269.369	0	-0.254837	-3.16201	-465.219	716.749	27459.8	-112.76	-172.974	252.459	0	56.3585	-3.34268	-826.369	-214951	-23426.2	-9717.01	-26.4309	259.849	0
184	2	56.6019	-0.1805	-361.287	-5518.06	-25171	4053.43	162.33	269.273	0	-0.256263	-3.31785	-465.218	710.529	27511.3	-113.275	-172.864	252.473	0	56.3456	-3.49835	-826.504	-214966	-23355.6	-9669.22	-26.3419	259.817	0
184	3	56.5795	-0.180283	-361.789	-5475.68	-25146.7	4022.47	162.493	269.135	0	-0.25606	-3.31695	-465.398	733.56	27442	-113.344	-173.036	252.424	0	56.3235	-3.49723	-827.187	-215075	-23324.8	-9694.76	-26.2844	259.733	0
184	4	56.6133	-0.180454	-361.103	-5535.98	-25143.4	4026.34	162.371	269.331	0	-0.257614	-3.51751	-465.397	706.885	27507.5	-114.051	-172.894	252.481	0	56.3557	-3.69796	-826.5	-214996	-23416.1	-9653.72	-26.4151	259.843	0
184	5	56.5025	-0.180805	-361.287	-5545.34	-25134.1	4017.59	162.432	269.349	0	-0.257018	-3.38539	-465.493	703.359	27559.1	-113.561	-172.796	252.489	0	56.2455	-3.5662	-826.78	-215074	-23329.7	-9664.41	-26.3077	259.856	0
184	6	56.6024	-0.180867	-361.653	-5545.8	-25161.7	4026.61	162.426	269.335	0	-0.25568	-3.3191	-465.769	668.6	27513.6	-113.53	-172.929	252.565	0	56.3467	-3.49996	-827.422	-215269	-23385.8	-9696.37	-26.3504	259.895	0
184	7	56.5024	-0.18081	-361.608	-5531.61	-25129.4	4022.33	162.506	269.297	0	-0.254778	-3.20826	-465.862	668.5	27499.9	-113.176	-172.97	252.565	0	56.2476	-3.38907	-827.47	-215262	-23394.9	-9700.55	-26.3654	259.877	0
184	8	56.6361	-0.180943	-361.287	-5578.03	-25167.8	4015	162.338	269.439	0	-0.254313	-3.13012	-465.268	667.062	27516.1	-112.714	-172.86	252.566	0	56.3818	-3.31106	-826.555	-215075	-23360.9	-9759.55	-26.3448	259.942	0
184	9	56.5916	-0.181228	-361.609	-5587.99	-25152	4037.72	162.444	269.453	0	-0.255387	-3.2959	-465.173	669.36	27497.2	-113.294	-172.888	252.561	0	56.3362	-3.47713	-826.781	-215147	-23265.2	-9687.77	-26.224	259.949	0
185	0	56.5808	-0.181287	-361.151	-5601.78	-25188.9	4032.86	162.254	269.511	0	-0.25522	-3.29705	-465.632	646.182	27517.8	-113.46	-172.902	252.612	0	56.3255	-3.47834	-826.784	-215184	-23492.9	-9689.82	-26.5011	259.994	0
185	1	56.5693	-0.181058	-361.654	-5559.88	-25160.4	4028.86	162.43	269.374	0	-0.256517	-3.39614	-465.446	684.033	27521.7	-113.669	-172.87	252.53	0	56.3127	-3.5772	-827.1	-215190	-23300.5	-9667.94	-26.2586	259.895	0
185	2	56.5584	-0.181322	-361.517	-5583.32	-25188	4030.92	162.327	269.444	0	-0.255457	-3.29679	-465.632	664.833	27513.1	-113.421	-172.912	252.572	0	56.303	-3.47811	-827.149	-215240	-23410.7	-9686.06	-26.3911	259.946	0
185	3	56.5482	-0.181953	-361.245	-5657.84	-25206.3	4023.76	162.224	269.662	0	-0.255075	-3.25289	-465.588	648.114	27536.2	-113.266	-172.857	252.608	0	56.2931	-3.43485	-826.832	-215249	-23458.6	-9700.78	-26.4597	260.059	0
185	4	56.603	-0.181308	-361.7	-5606.14	-25124.4	4013.04	162.538	269.499	0	-0.253739	-3.13069	-465.544	634.357	27503.3	-112.883	-172.922	252.637	0	56.3493	-3.312	-827.244	-215310	-23296.3	-9753.37	-26.2471	260.01	0
185	5	56.6034	-0.181758	-361.564	-5648.48	-25161.9	4023.99	162.408	269.622	0	-0.254812	-3.10822	-465.544	700.802	27535.8	-112.616	-172.852	252.495	0	56.3486	-3.28998	-827.108	-215251	-23332.8	-9747.26	-26.2957	259.982	0
185	6	56.5364	-0.181431	-361.838	-5587.78	-25154.3	4015.46	162.482	269.443	0	-0.255628	-3.24154	-465.725	690.616	27536.7	-113.166	-172.874	252.517	0	56.2807	-3.42297	-827.563	-215322	-23299.5	-9708.34	-26.2451	259.918	0
185	7	56.5031	-0.181598	-361.518	-5597.43	-25199.7	4030.93	162.295	269.483	0	-0.255622	-3.31949	-465.77	654.685	27532.3	-113.544	-172.889	252.594	0	56.2475	-3.50109	-827.288	-215301	-23432.1	-9666.91	-26.416	259.975	0
185	8	56.6146	-0.181763	-362.067	-5625.07	-25171.7	4001.85	162.478	269.536	0	-0.255267	-3.2863	-465.862	651.372	27523.4	-113.469	-172.919	252.602	0	56.3593	-3.46807	-827.929	-215493	-23312.1	-9732.01	-26.2448	260.007	0
185	9	56.5034	-0.181899	-361.977	-5620.71	-25167	4017.7	162.473	269.528	0	-0.254965	-3.28681	-465.634	614.146	27555.2	-113.458	-172.822	252.681	0	56.2485	-3.46871	-827.611	-215445	-23239.3	-9687.87	-26.1722	260.049	0
186	0	56.6149	-0.181997	-361.428	-5694.99	-25129.6	4026.05	162.471	269.757	0	-0.253704	-3.05365	-465.501	642.504	27554.4	-112.523	-172.807	252.62	0	56.3612	-3.23565	-826.929	-215308	-23304.3	-9760.89	-26.2662	260.11	0
186	1	56.5038	-0.182237	-361.978	-5658.05	-25167.1	4015.34	162.473	269.631	0	-0.254558	-3.16497	-465.957	647.271	27551.7	-113.042	-172.871	252.611	0	56.2493	-3.34721	-827.935	-215526	-23316.9	-9718.12	-26.2565	260.052	0
186	2	56.526	-0.182175	-361.749	-5662.8	-25177.4	4026.38	162.401	269.654	0	-0.254774	-3.24231	-465.635	625.309	27550.5	-113.278	-172.832	252.657	0	56.2712	-3.42449	-827.384	-215417	-23308.3	-9695.1	-26.2617	260.088	0
186	3	56.5148	-0.182102	-361.657	-5639.48	-25228.3	4019.58	162.242	269.593	0	-0.255811	-3.34107	-465.265	653.725	27539.6	-113.472	-172.809	252.595	0	56.259	-3.52317	-826.922	-215252	-23305.9	-9676.28	-26.2731	260.029	0
186	4	56.5711	-0.182735	-362.024	-5700.22	-25240.1	4006.02	162.28	269.745	0	-0.255205	-3.34258	-466.045	611.81	27538.3	-113.797	-172.911	252.687	0	56.3159	-3.52531	-828.069	-215646	-23415.8	-9704.41	-26.3684	260.145	0
186	5	56.5934	-0.182723	-361.886	-5718.6	-25217.7	4001.4	162.316	269.802	0	-0.255506	-3.27615	-465.819	638.14	27588.5	-113.382	-172.774	252.63	0	56.3379	-3.45887	-827.705	-215543	-23323.9	-9729.5	-26.2671	260.138	0
186	6	56.5598	-0.182212	-361.473	-5662.16	-25258.2	3985.57	162.124	269.664	0	-0.255237	-3.25454	-465.775	615.85	27616.4	-113.314	-172.709	252.678	0	56.3046	-3.43675	-827.247	-215391	-23420.9	-9741.62	-26.4007	260.1	0
186	7	56.538	-0.182817	-361.613	-5732.49	-25210.6	4003.53	162.283	269.853	0	-0.253544	-3.15431	-465.455	573.067	27573.2	-113.009	-172.761	252.769	0	56.2845	-3.33712	-827.068	-215454	-23309.8	-9741.44	-26.2723	260.238	0
186	8	56.5158	-0.182896	-362.162	-5709.29	-25214.4	3990.47	162.378	269.765	0	-0.253094	-3.06528	-465.639	600.001	27545.7	-112.711	-172.843	252.711	0	56.2627	-3.24817	-827.8	-215587	-23254.9	-9769.16	-26.1844	260.172	0
186	9	56.4827	-0.183181	-362.071	-5728.15	-25241.1	3994.84	162.287	269.821	0	-0.255789	-3.33119	-465.999	649.682	27552	-113.642	-172.876	252.606	0	56.2269	-3.51438	-828.07	-215636	-23377.7	-9695.53	-26.3269	260.133	0
187	0	56.5377	-0.182512	-361.703	-5695.05	-25210.6	3996.96	162.3	269.745	0	-0.25537	-3.36537	-466.001	592.386	27575.5	-113.871	-172.825	252.729	0	56.2823	-3.54788	-827.704	-215568	-23411.8	-9699.73	-26.3768	260.165	0
187	1	56.6158	-0.182857	-362.023	-5714.02	-25270.1	3990.13	162.198	269.784	0	-0.254728	-3.28708	-465.635	595.494	27559.9	-113.497	-172.812	252.721	0	56.3611	-3.46994	-827.658	-215569	-23331.9	-9744.29	-26.2766	260.184	0
187	2	56.5939	-0.183129	-362.024	-5732.81	-25287.9	3990.07	162.149	269.835	0	-0.25418	-3.19923	-466.096	594.642	27571.1	-113.304	-172.847	252.724	0	56.3397	-3.38236	-828.12	-215702	-23443.4	-9758.99	-26.3988	260.205	0
187	3	56.5938	-0.18299	-362.161	-5727.86	-25241.1	3981.27	162.304	269.816	0	-0.253666	-3.13254	-466.051	597.362	27561.5	-113.057	-172.862	252.718	0	56.3401	-3.31553	-828.212	-215715	-23364.1	-9782.95	-26.3001	260.195	0
187	4	56.4712	-0.183041	-362.346	-5705.29	-25212.6	4017.62	162.418	269.745	0	-0.253387	-3.06648	-466.19	600.249	27580.6	-112.834	-172.838	252.712	0	56.2178	-3.24952	-828.536	-215769	-23300.2	-9730.47	-26.2195	260.162	0
187	5	56.5714	-0.182942	-362.161	-5718.76	-25235.5	3994.82	162.32	269.791	0	-0.25442	-3.17708	-466.005	609.671	27594	-113.141	-172.786	252.692	0	56.317	-3.36002	-828.166	-215684	-23314.4	-9753.34	-26.2426	260.169	0
187	6	56.4937	-0.183126	-362.208	-5718.96	-25236.9	3999.44	162.325	269.789	0	-0.254631	-3.29921	-466.14	576.484	27571.4	-113.715	-172.852	252.763	0	56.2391	-3.48234	-828.348	-215769	-23355.1	-9701.44	-26.2905	260.208	0
187	7	56.5716	-0.182998	-362.298	-5723.06	-25226.2	3972.43	162.372	269.797	0	-0.25528	-3.29875	-465.865	609.234	27593.5	-113.537	-172.769	252.692	0	56.3163	-3.48175	-828.163	-215694	-23241.5	-9747.99	-26.1544	260.175	0
187	8	56.5938	-0.183272	-362.437	-5756.47	-25203.8	4010.62	162.46	269.883	0	-0.254818	-3.26655	-466.096	578.113	27622.5	-113.528	-172.737	252.76	0	56.3389	-3.44982	-828.534	-215851	-23212.2	-9723.01	-26.1066	260.25	0
187	9	56.583	-0.183373	-362.117	-5765.55	-25250.1	3996.85	162.271	269.922	0	-0.254164	-3.16671	-466.281	591.549	27604.5	-113.212	-172.799	252.731	0	56.3288	-3.35009	-828.398	-215807	-23392.8	-9756.87	-26.3299	260.246	0
188	0	56.5493	-0.182905	-361.658	-5741.62	-25215.8	3990.02	162.277	269.876	0	-0.253128	-3.07821	-466.1	562.56	27608.4	-112.908	-172.767	252.793	0	56.2962	-3.26111	-827.758	-215646	-23417.9	-9775.36	-26.3821	260.257	0
188	1	56.5384	-0.183017	-361.75	-5750.87	-25206	3983.34	162.322	269.897	0	-0.25394	-3.13433	-466.329	569.805	27646.7	-113.116	-172.714	252.778	0	56.2844	-3.31734	-828.079	-215732	-23400.8	-9766.37	-26.3523	260.257	0
188	2	56.5713	-0.182786	-362.161	-5695.4	-25254.2	3990.36	162.268	269.726	0	-0.253849	-3.17693	-465.73	576.901	27583.6	-113.148	-172.773	252.761	0	56.3174	-3.35972	-827.891	-215624	-23280.4	-9757.91	-26.2096	260.183	0
188	3	56.4829	-0.183379	-362.072	-5751.49	-25236.5	3994.78	162.3	269.885	0	-0.255372	-3.28826	-466.232	614.469	27604.3	-113.58	-172.793	252.682	0	56.2276	-3.47164	-828.304	-215752	-23374.1	-9705.62	-26.3157	260.202	0
188	4	56.5942	-0.183425	-362.208	-5770.02	-25250.5	3983.39	162.287	269.93	0	-0.255616	-3.32127	-466.14	617.714	27599.3	-113.669	-172.792	252.675	0	56.3386	-3.50469	-828.348	-215780	-23345.2	-9737.76	-26.2732	260.22	0
188	5	56.5497	-0.183239	-362.025	-5746.52	-25258	3978.91	162.231	269.873	0	-0.255423	-3.37695	-465.91	573.393	27607.9	-113.896	-172.744	252.769	0	56.2942	-3.56019	-827.935	-215698	-23331.9	-9718.33	-26.2721	260.248	0
188	6	56.6721	-0.183347	-362.116	-5779.12	-25263.2	3974.19	162.235	269.959	0	-0.252809	-3.07808	-466.145	553.116	27585.3	-112.966	-172.823	252.813	0	56.4193	-3.26142	-828.261	-215821	-23398.2	-9822.67	-26.3356	260.31	0
188	7	56.5387	-0.183237	-361.75	-5769.43	-25224.7	3972.01	162.27	269.949	0	-0.253718	-3.16711	-466.145	554.246	27618	-113.246	-172.752	252.811	0	56.285	-3.35035	-827.895	-215721	-23405.7	-9770.48	-26.3636	260.299	0
188	8	56.5608	-0.183219	-361.75	-5769.6	-25230.4	3980.96	162.255	269.949	0	-0.254145	-3.15616	-466.374	582.803	27628.2	-113.196	-172.76	252.75	0	56.3067	-3.33938	-828.124	-215750	-23454.8	-9769.52	-26.415	260.263	0
188	9	56.5609	-0.183264	-361.887	-5769.64	-25225.7	3978.8	162.294	269.943	0	-0.254347	-3.22296	-466.51	566.023	27624.2	-113.516	-172.786	252.787	0	56.3065	-3.40622	-828.398	-215839	-23453.6	-9756.6	-26.4052	260.282	0
189	0	56.6274	-0.183201	-362.116	-5760.42	-25242.6	3976.59	162.291	269.908	0	-0.253644	-3.14483	-466.465	573.76	27591.2	-113.241	-172.85	252.77	0	56.3738	-3.32804	-828.58	-215865	-23443	-9793.59	-26.3828	260.26	0
189	1	56.6383	-0.183049	-362.435	-5732.45	-25238.4	3970.12	162.365	269.817	0	-0.254047	-3.22324	-466.968	561.269	27593.4	-113.69	-172.909	252.798	0	56.3843	-3.40629	-829.403	-216063	-23478.7	-9785.12	-26.4003	260.235	0
189	2	56.5499	-0.183573	-362.255	-5793.18	-25197.2	3981.26	162.443	269.992	0	-0.252944	-3.16802	-466.421	502.913	27614.6	-113.449	-172.795	252.922	0	56.297	-3.35159	-828.675	-215994	-23328.6	-9764.36	-26.2457	260.384	0
189	3	56.6495	-0.183145	-361.933	-5769.88	-25234.1	3992.17	162.28	269.942	0	-0.254276	-3.22294	-466.465	561.347	27624	-113.514	-172.78	252.797	0	56.3953	-3.40609	-828.397	-215844	-23445.2	-9765.77	-26.3901	260.288	0
189	4	56.6054	-0.18345	-361.843	-5811.78	-25194.9	3994.37	162.371	270.062	0	-0.254337	-3.2558	-466.234	555.209	27613.8	-113.591	-172.773	252.809	0	56.3511	-3.43925	-828.077	-215812	-23382.1	-9744.93	-26.326	260.348	0
189	5	56.5386	-0.183522	-362.118	-5784.17	-25215.5	3999.16	162.367	269.973	0	-0.25508	-3.31189	-466.646	567.061	27634.1	-113.859	-172.781	252.785	0	56.2836	-3.49541	-828.764	-215950	-23410.3	-9710.35	-26.3428	260.295	0
189	6	56.6165	-0.183651	-362.438	-5789.05	-25246.9	3994.68	162.342	269.973	0	-0.255403	-3.43325	-466.551	552.42	27591.9	-114.343	-172.86	252.816	0	56.3611	-3.6169	-828.989	-216032	-23391.2	-9707.17	-26.3082	260.317	0
189	7	56.7499	-0.183127	-361.748	-5792.61	-25257	3964.85	162.181	270.013	0	-0.255013	-3.30102	-466.556	558.263	27652.4	-113.795	-172.731	252.803	0	56.4949	-3.48415	-828.304	-215850	-23507.8	-9800.75	-26.4636	260.319	0
189	8	56.705	-0.182971	-361.978	-5765.06	-25222.4	3987.67	162.32	269.927	0	-0.255365	-3.28995	-466.785	586.773	27653.3	-113.755	-172.758	252.743	0	56.4496	-3.47292	-828.762	-215910	-23469.8	-9768.89	-26.4061	260.248	0
189	9	56.7271	-0.182855	-361.932	-5755.71	-25232.7	3987.62	162.283	269.903	0	-0.254021	-3.14556	-466.558	574.003	27638.3	-113.22	-172.761	252.77	0	56.4731	-3.32842	-828.49	-215837	-23454.7	-9807.55	-26.3948	260.254	0
190	0	56.5836	-0.183812	-362.209	-5825.74	-25208	3974.32	162.405	270.084	0	-0.25435	-3.27907	-466.739	535.76	27629.9	-113.845	-172.802	252.852	0	56.3293	-3.46289	-828.948	-216068	-23409.3	-9754.42	-26.3335	260.382	0
190	1	56.5606	-0.183134	-362.025	-5746.52	-25230.4	3985.69	162.308	269.873	0	-0.255107	-3.3006	-466.738	581.476	27620.5	-113.826	-172.822	252.754	0	56.3055	-3.48374	-828.762	-215897	-23482.5	-9731.88	-26.4289	260.232	0
190	2	56.6717	-0.183118	-362.115	-5751.36	-25267.8	3987.75	162.222	269.883	0	-0.256171	-3.41105	-466.643	600.182	27620.1	-114.151	-172.811	252.714	0	56.4155	-3.59417	-828.759	-215887	-23482.4	-9732.72	-26.4228	260.216	0
190	3	56.6163	-0.183352	-362.208	-5765.59	-25251.5	3996.86	162.285	269.918	0	-0.255809	-3.40159	-467.241	563.528	27650.6	-114.339	-172.821	252.794	0	56.3605	-3.58494	-829.449	-216113	-23549.1	-9712.03	-26.4856	260.272	0
190	4	56.7055	-0.183413	-362.024	-5802.37	-25250.6	3976.29	162.252	270.028	0	-0.255448	-3.33438	-466.738	570.911	27653.2	-113.937	-172.752	252.777	0	56.4501	-3.51779	-828.763	-215965	-23476.5	-9770.46	-26.4141	260.312	0
190	5	56.5944	-0.183092	-361.337	-5792.17	-25208.3	3960.41	162.236	270.03	0	-0.25463	-3.22311	-466.282	566.168	27660.6	-113.413	-172.678	252.786	0	56.3398	-3.4062	-827.62	-215664	-23476.5	-9783.27	-26.4553	260.314	0
190	6	56.6276	-0.183251	-362.298	-5764.8	-25223.9	3958.75	162.378	269.912	0	-0.254984	-3.23501	-466.924	579.838	27667.8	-113.599	-172.744	252.758	0	56.3726	-3.41826	-829.222	-216031	-23410.9	-9790.77	-26.3249	260.253	0
190	7	56.5279	-0.183349	-361.887	-5782.93	-25200.9	3945.14	162.363	269.98	0	-0.25567	-3.31266	-466.877	581.332	27681.7	-113.844	-172.709	252.755	0	56.2722	-3.49601	-828.764	-215934	-23454.3	-9761.26	-26.397	260.276	0
190	8	56.7496	-0.18294	-361.702	-5778.63	-25243	3971.63	162.211	269.976	0	-0.256286	-3.48938	-466.826	564.342	27630.4	-114.554	-172.812	252.791	0	56.4934	-3.67232	-828.528	-215895	-23588.6	-9750.98	-26.5547	260.293	0
190	9	56.5606	-0.183043	-361.841	-5750.87	-25216.3	3978.85	162.311	269.893	0	-0.256174	-3.41215	-466.737	572.436	27671.9	-114.191	-172.712	252.774	0	56.3045	-3.5952	-828.578	-215868	-23459.4	-9713.15	-26.407	260.25	0
191	0	56.7499	-0.183114	-361.84	-5801.75	-25215	3960.46	162.315	270.034	0	-0.256616	-3.4126	-467.15	595.891	27682.8	-114.244	-172.741	252.724	0	56.4933	-3.59571	-828.99	-216000	-23550.6	-9779.53	-26.4949	260.28	0
191	1	56.6276	-0.182964	-361.84	-5754.9	-25228.5	3945.01	162.277	269.905	0	-0.255045	-3.3	-466.233	576.749	27623.1	-113.689	-172.753	252.763	0	56.3725	-3.48296	-828.073	-215735	-23407.9	-9789.56	-26.356	260.253	0
191	2	56.6162	-0.182966	-361.703	-5755.47	-25232.7	3978.65	162.239	269.912	0	-0.255103	-3.26843	-466.924	569.137	27672.5	-113.737	-172.734	252.781	0	56.3611	-3.45139	-828.627	-215882	-23552.4	-9760.33	-26.5152	260.259	0
191	3	56.6053	-0.183213	-361.842	-5788.18	-25190.2	3983.21	162.383	269.996	0	-0.255511	-3.31212	-466.784	585.849	27653.3	-113.836	-172.758	252.745	0	56.3498	-3.49533	-828.626	-215900	-23464.5	-9742.99	-26.4094	260.278	0
191	4	56.5832	-0.183252	-361.933	-5760.19	-25259.4	3965.28	162.21	269.915	0	-0.255236	-3.3122	-467.058	581.088	27626.4	-113.953	-172.85	252.756	0	56.3279	-3.49545	-828.991	-215970	-23601.6	-9755.48	-26.565	260.248	0
191	5	56.6943	-0.183282	-362.161	-5792.8	-25212.7	3967.5	162.383	269.995	0	-0.257637	-3.54485	-467.008	613.552	27659	-114.66	-172.774	252.686	0	56.4367	-3.72813	-829.17	-216025	-23462.6	-9728.13	-26.3857	260.246	0
191	6	56.5946	-0.183661	-362.026	-5811.78	-25231.9	3978.69	162.304	270.053	0	-0.256992	-3.47848	-466.873	597.674	27667.8	-114.412	-172.738	252.72	0	56.3376	-3.66214	-828.898	-215988	-23468.9	-9706.84	-26.4068	260.29	0
191	7	56.7273	-0.182843	-361.748	-5769.28	-25218.7	3974.01	162.287	269.948	0	-0.256167	-3.31173	-466.921	632.535	27649.1	-113.77	-172.784	252.645	0	56.4711	-3.49458	-828.669	-215845	-23555.7	-9782.99	-26.5119	260.199	0
191	8	56.7052	-0.182924	-361.748	-5769.22	-25231.8	3967.28	162.251	269.948	0	-0.255857	-3.26794	-466.74	611.216	27690.3	-113.568	-172.673	252.69	0	56.4493	-3.45086	-828.488	-215819	-23485	-9794.08	-26.4331	260.226	0
191	9	56.6945	-0.183379	-361.658	-5816.08	-25245.4	3973.81	162.195	270.082	0	-0.256519	-3.32369	-467.243	632.284	27683	-113.869	-172.752	252.647	0	56.438	-3.50707	-828.901	-215952	-23641.9	-9772.25	-26.611	260.254	0
192	0	56.7718	-0.183153	-361.75	-5807.18	-25230	4000.78	162.256	270.053	0	-0.256065	-3.36793	-466.967	588.305	27668.1	-114.066	-172.749	252.74	0	56.5158	-3.55108	-828.716	-215942	-23560.3	-9755.03	-26.5136	260.298	0
192	1	56.6493	-0.182653	-361.611	-5745.79	-25196.6	3974.15	162.321	269.889	0	-0.256859	-3.44548	-467.331	613.049	27650.9	-114.407	-172.832	252.688	0	56.3924	-3.62814	-828.942	-215916	-23654.6	-9732.68	-26.6277	260.192	0
192	2	56.6498	-0.183382	-361.979	-5802.39	-25210.8	3985.4	162.353	270.03	0	-0.256158	-3.4225	-467.146	604.356	27598.8	-114.348	-172.92	252.706	0	56.3937	-3.60588	-829.126	-216028	-23593	-9727.14	-26.547	260.269	0
192	3	56.65	-0.183422	-361.75	-5806.92	-25243.5	3978.45	162.218	270.052	0	-0.256187	-3.45742	-467.287	551.978	27669.6	-114.558	-172.787	252.819	0	56.3938	-3.64084	-829.037	-216063	-23640.4	-9726.32	-26.6073	260.339	0
192	4	56.7275	-0.183005	-361.977	-5769.15	-25242.1	3953.88	162.266	269.938	0	-0.256609	-3.37828	-467.194	639.052	27631.5	-114.089	-172.856	252.632	0	56.4709	-3.56129	-829.17	-215969	-23606.4	-9788.13	-26.5577	260.187	0
192	5	56.694	-0.182992	-361.932	-5783.24	-25179.9	3971.95	162.429	269.979	0	-0.256797	-3.3448	-466.645	645.246	27675.9	-113.753	-172.692	252.617	0	56.4373	-3.52779	-828.577	-215825	-23382.7	-9768.86	-26.3072	260.201	0
192	6	56.7271	-0.182615	-361.519	-5755.14	-25218.6	3976.17	162.243	269.919	0	-0.256903	-3.33467	-467.151	645.881	27696.6	-113.837	-172.712	252.617	0	56.4702	-3.51728	-828.669	-215819	-23614.2	-9775.34	-26.5831	260.166	0
192	7	56.6384	-0.182953	-361.658	-5773.95	-25196.2	3978.6	162.331	269.965	0	-0.257282	-3.51158	-467.283	619.514	27632.1	-114.634	-172.867	252.674	0	56.3812	-3.69453	-828.941	-215941	-23650.6	-9710.46	-26.6234	260.218	0
192	8	56.6715	-0.182697	-361.382	-5755.38	-25225.6	3989.63	162.197	269.926	0	-0.25794	-3.47836	-467.101	653.802	27682.5	-114.332	-172.736	252.6	0	56.4136	-3.66106	-828.484	-215770	-23653	-9714.95	-26.6389	260.158	0
192	9	56.6824	-0.182674	-361.611	-5746.36	-25216.7	4001.03	162.266	269.891	0	-0.257897	-3.52319	-467.147	623.995	27692.2	-114.564	-172.721	252.664	0	56.4245	-3.70587	-828.759	-215863	-23592.5	-9696.25	-26.5565	260.181	0
193	0	56.6942	-0.183155	-361.932	-5783.38	-25231.3	3967.36	162.287	269.979	0	-0.256137	-3.35776	-467.609	593.561	27675.3	-114.192	-172.815	252.731	0	56.4381	-3.54092	-829.541	-216122	-23656.4	-9771.16	-26.6088	260.256	0
193	1	56.6496	-0.183038	-361.612	-5783.55	-25206	3991.99	162.295	269.994	0	-0.257175	-3.40058	-466.782	638.334	27685.9	-113.996	-172.688	252.632	0	56.3924	-3.58362	-828.395	-215788	-23502.5	-9724.83	-26.4603	260.211	0
