		FP1 - Force			FP1 - Moment			FP1 - CoP			FP2 - Force			FP2 - Moment			FP2 - CoP			Combined Force			Combined Moment			Combined CoP		
Frame	Sub Frame	Fx	Fy	Fz	Mx	My	Mz	Cx	Cy	Cz	Fx	Fy	Fz	Mx	My	Mz	Cx	Cy	Cz	Fx	Fy	Fz	Mx	My	Mz	Cx	Cy	Cz
		N	N	N	N.mm	N.mm	N.mm	mm	mm	mm	N	N	N	N.mm	N.mm	N.mm	mm	mm	mm	N	N	N	N.mm	N.mm	N.mm	mm	mm	mm
581	0	61.1987	-0.185569	-356.33	-8494.08	-21984.5	3198.14	170.303	277.838	0	-0.186185	-8.98342	-471.852	1316.42	12133.6	-150.215	-206.285	251.21	0	61.0125	-9.16899	-828.181	-218011	-38429.2	-10446.6	-44.2559	262.667	0
581	1	61.2093	-0.185372	-356.284	-8471.32	-21994.3	3229.61	170.268	277.777	0	-0.185959	-8.96191	-472.082	1303.44	12148.6	-150.218	-206.266	251.239	0	61.0234	-9.14729	-828.366	-218047	-38488.1	-10422.8	-44.3171	262.653	0
581	2	61.2104	-0.186084	-356.422	-8540.83	-22008.4	3191.25	170.252	277.963	0	-0.185363	-8.89495	-471.808	1301.46	12138.1	-149.917	-206.273	251.242	0	61.025	-9.08104	-828.231	-218081	-38417.7	-10476.9	-44.2387	262.741	0
581	3	61.2879	-0.185675	-356.284	-8535.59	-21964.9	3179.92	170.35	277.957	0	-0.184022	-8.80681	-471.536	1244.51	12155.7	-149.637	-206.221	251.361	0	61.1039	-8.99248	-827.82	-218025	-38329.8	-10528.1	-44.1495	262.808	0
581	4	61.1999	-0.186533	-355.966	-8619.87	-21979.9	3193.04	170.253	278.215	0	-0.184789	-8.96279	-471.718	1210.15	12175.3	-150.304	-206.189	251.435	0	61.0151	-9.14933	-827.685	-218116	-38436.6	-10457.4	-44.291	262.952	0
581	5	61.1991	-0.1859	-355.782	-8559.37	-21975.1	3213.36	170.234	278.058	0	-0.186451	-9.01708	-471.852	1305.81	12157	-150.335	-206.236	251.233	0	61.0127	-9.20298	-827.634	-217949	-38523.6	-10423.9	-44.3992	262.764	0
581	6	61.1994	-0.185861	-355.598	-8549.59	-22021.8	3186.23	170.071	278.043	0	-0.186911	-9.11729	-471.942	1283.03	12166.8	-150.76	-206.22	251.281	0	61.0124	-9.30315	-827.541	-217943	-38624	-10428.3	-44.5258	262.781	0
581	7	61.0883	-0.186031	-356.011	-8554.1	-21937.7	3177.77	170.379	278.028	0	-0.187209	-9.17283	-471.987	1276.06	12167.1	-150.987	-206.222	251.296	0	60.9011	-9.35886	-827.998	-218073	-38449.1	-10396	-44.2961	262.79	0
581	8	61.1776	-0.186234	-355.919	-8591.33	-21964.9	3170.69	170.287	278.138	0	-0.186004	-9.10744	-472.174	1218.24	12182	-150.924	-206.2	251.42	0	60.9916	-9.29367	-828.093	-218189	-38529.6	-10441.1	-44.3838	262.904	0
581	9	61.2887	-0.186322	-356.194	-8614.83	-21955.6	3175.14	170.361	278.186	0	-0.186063	-9.09625	-471.808	1214.11	12208.5	-150.761	-206.124	251.427	0	61.1027	-9.28257	-828.002	-218193	-38351	-10467.3	-44.1662	262.938	0
582	0	61.2778	-0.186442	-355.783	-8638.25	-21973.8	3188.29	170.238	278.28	0	-0.186063	-9.07413	-472.037	1229.03	12200	-150.722	-206.155	251.396	0	61.0917	-9.26057	-827.82	-218155	-38525.3	-10456.5	-44.3875	262.95	0
582	1	61.2224	-0.18648	-355.6	-8637.9	-21980.8	3172.51	170.187	278.291	0	-0.18623	-9.1299	-472.174	1212.74	12200.7	-150.997	-206.161	251.432	0	61.0362	-9.31638	-827.774	-218161	-38603.1	-10445.6	-44.4873	262.97	0
582	2	61.1671	-0.186663	-355.737	-8642.47	-21973.8	3161.43	170.23	278.295	0	-0.188055	-9.30707	-472.216	1242.77	12214.9	-151.557	-206.133	251.368	0	60.979	-9.49373	-827.954	-218189	-38557	-10402	-44.4252	262.937	0
582	3	61.1777	-0.186234	-355.553	-8618.99	-21936.8	3170.44	170.302	278.241	0	-0.187061	-9.37387	-472.215	1165.09	12173.2	-152.017	-206.221	251.533	0	60.9907	-9.5601	-827.769	-218199	-38604.6	-10380.9	-44.492	263.005	0
582	4	61.3556	-0.186309	-355.644	-8647.19	-21977.1	3174.58	170.205	278.314	0	-0.187419	-9.38505	-472.307	1178.7	12182.9	-152.042	-206.206	251.504	0	61.1682	-9.57135	-827.951	-218261	-38643.1	-10419.4	-44.5194	263.02	0
582	5	61.2787	-0.186835	-355.417	-8711.9	-21945.8	3149.69	170.253	278.512	0	-0.18707	-9.33099	-472.585	1153.29	12235.4	-151.931	-206.11	251.56	0	61.0916	-9.51782	-828.002	-218361	-38672.7	-10437.3	-44.5572	263.129	0
582	6	61.2343	-0.187014	-355.555	-8707.5	-21967.3	3152.05	170.217	278.49	0	-0.187077	-9.31916	-472.538	1176.93	12202.4	-151.856	-206.177	251.509	0	61.0472	-9.50617	-828.093	-218356	-38682.3	-10426.3	-44.5662	263.094	0
582	7	61.3228	-0.186681	-355.417	-8707.52	-21933.6	3169.89	170.288	278.499	0	-0.187095	-9.33079	-472.402	1153.28	12239.3	-151.874	-206.091	251.559	0	61.1357	-9.51747	-827.819	-218310	-38616.4	-10428.2	-44.4963	263.125	0
582	8	61.3007	-0.186693	-355.234	-8688.94	-22002.8	3165.25	170.061	278.46	0	-0.187332	-9.39658	-472.353	1159.63	12197.1	-152.125	-206.178	251.545	0	61.1133	-9.58327	-827.587	-218229	-38758.1	-10412.3	-44.681	263.098	0
582	9	61.2787	-0.18696	-355.28	-8726.22	-21959.8	3167.52	170.19	278.562	0	-0.189163	-9.59691	-472.58	1160.92	12244.9	-152.851	-206.089	251.543	0	61.0895	-9.78387	-827.86	-218344	-38707.6	-10358.7	-44.6071	263.138	0
583	0	61.1901	-0.187216	-355.007	-8749.5	-21956.1	3169.66	170.153	278.646	0	-0.188101	-9.59683	-472.214	1100.07	12224.9	-152.907	-206.111	251.67	0	61.002	-9.78405	-827.221	-218265	-38699.1	-10334.4	-44.6351	263.247	0
583	1	61.2346	-0.187129	-355.143	-8735.31	-21981.3	3151.7	170.106	278.597	0	-0.187014	-9.46449	-472.858	1100.94	12204.1	-152.638	-206.191	251.672	0	61.0476	-9.65161	-828.001	-218443	-38863.6	-10394.1	-44.7909	263.22	0
583	2	61.2124	-0.186958	-354.868	-8744.08	-21928.9	3142.64	170.206	278.64	0	-0.187074	-9.46436	-472.446	1091.67	12230.4	-152.514	-206.113	251.689	0	61.0253	-9.65132	-827.314	-218286	-38753	-10397.4	-44.6946	263.25	0
583	3	61.2016	-0.187585	-355.099	-8773.1	-21998.7	3169.54	170.049	278.706	0	-0.187146	-9.44151	-472.034	1106.56	12233.3	-152.278	-206.084	251.656	0	61.0144	-9.6291	-827.133	-218253	-38670.9	-10372.9	-44.6047	263.269	0
583	4	61.18	-0.187959	-355.146	-8819.23	-21969.7	3142.54	170.139	278.833	0	-0.187048	-9.48668	-472.4	1076.76	12235	-152.61	-206.1	251.721	0	60.9929	-9.67464	-827.546	-218436	-38713	-10384.4	-44.6353	263.356	0
583	5	61.158	-0.188195	-354.872	-8851.91	-21973.5	3149.04	170.081	278.944	0	-0.187542	-9.57482	-472.351	1082.25	12206.8	-152.928	-206.157	251.709	0	60.9705	-9.76302	-827.224	-218385	-38796.1	-10352.3	-44.7543	263.392	0
583	6	61.1577	-0.18786	-354.688	-8819.14	-21987.4	3149.01	170.009	278.865	0	-0.187401	-9.51981	-472.262	1080.06	12243.8	-152.672	-206.074	251.713	0	60.9703	-9.70767	-826.95	-218283	-38795.3	-10364.7	-44.7679	263.359	0
583	7	61.1359	-0.188206	-354.735	-8842.56	-22009.9	3144.46	169.954	278.927	0	-0.187187	-9.55374	-472.446	1046.05	12249.3	-152.917	-206.073	251.786	0	60.9487	-9.74195	-827.181	-218400	-38842.7	-10356.2	-44.8144	263.425	0
583	8	61.1366	-0.188889	-354.737	-8912.71	-22024.1	3144.21	169.914	279.125	0	-0.186159	-9.47639	-472.402	1016.57	12244.5	-152.702	-206.08	251.848	0	60.9505	-9.66528	-827.139	-218486	-38851.2	-10374.7	-44.8267	263.546	0
583	9	61.0699	-0.188856	-354.508	-8907.99	-22016.6	3148.69	169.896	279.128	0	-0.186308	-9.47572	-472.08	1030.51	12238.5	-152.582	-206.075	251.817	0	60.8836	-9.66458	-826.589	-218328	-38825.8	-10353.2	-44.8286	263.53	0
584	0	60.9811	-0.188958	-354.555	-8912.46	-21975.4	3142.16	170.02	279.137	0	-0.186025	-9.43162	-472.128	1027.74	12248	-152.435	-206.058	251.823	0	60.7951	-9.62058	-826.682	-218357	-38771.3	-10347.2	-44.7624	263.538	0
584	1	60.9816	-0.189596	-354.694	-8964.5	-22003.6	3164.5	169.965	279.274	0	-0.186864	-9.64272	-472.307	986.261	12239.7	-153.343	-206.085	251.912	0	60.7947	-9.83232	-827.002	-218541	-38816.6	-10277.3	-44.8005	263.647	0
584	2	60.8704	-0.189392	-354.602	-8922.12	-22008.2	3144.49	169.936	279.161	0	-0.187703	-9.68764	-472.445	998.645	12282.2	-153.469	-206.003	251.886	0	60.6827	-9.87703	-827.047	-218499	-38826.8	-10258.6	-44.8167	263.58	0
584	3	60.9927	-0.189344	-354.464	-8968.33	-21957.2	3139.7	170.055	279.301	0	-0.187779	-9.71987	-472.214	1011.02	12239.3	-153.535	-206.081	251.859	0	60.805	-9.90921	-826.678	-218441	-38802.9	-10287.1	-44.8007	263.626	0
584	4	60.9044	-0.190162	-355.016	-8997.01	-22000.4	3139.98	170.03	279.343	0	-0.186649	-9.67577	-471.94	956.803	12238.3	-153.426	-206.068	251.973	0	60.7178	-9.86593	-826.956	-218593	-38652.5	-10274.9	-44.6076	263.723	0
584	5	60.8051	-0.19056	-354.56	-9038.66	-22010.2	3128.46	169.923	279.493	0	-0.187325	-9.61999	-471.758	1010.62	12274.7	-153.013	-205.981	251.858	0	60.6178	-9.81055	-826.318	-218416	-38685.4	-10273.5	-44.6869	263.715	0
584	6	60.8382	-0.190474	-354.56	-9043.42	-21988.2	3139.67	169.984	279.506	0	-0.186198	-9.53176	-471.898	981.616	12265.9	-152.814	-206.007	251.92	0	60.6521	-9.72224	-826.458	-218481	-38705.8	-10291	-44.7025	263.755	0
584	7	60.7941	-0.190529	-354.285	-9056.87	-21981.6	3119.32	169.955	279.564	0	-0.187352	-9.58667	-471.896	1030.68	12270.5	-152.892	-205.998	251.816	0	60.6068	-9.7772	-826.181	-218378	-38755.9	-10287.3	-44.7806	263.715	0
584	8	60.7939	-0.190595	-354.149	-9071.43	-21972.3	3155.16	169.958	279.615	0	-0.186466	-9.67665	-471.851	919.667	12284.7	-153.44	-205.965	252.051	0	60.6075	-9.86725	-826	-218461	-38753.6	-10231.5	-44.7875	263.869	0
584	9	60.8167	-0.19098	-354.332	-9094.68	-22020	3132.61	169.855	279.667	0	-0.187247	-9.74379	-472.4	935.68	12291.6	-153.791	-205.981	252.019	0	60.6294	-9.93477	-826.732	-218657	-38879.1	-10244.7	-44.8998	263.869	0
585	0	60.7504	-0.191467	-354.334	-9127.65	-22036	3139.31	169.81	279.76	0	-0.18604	-9.59851	-471.577	932.173	12278.8	-153.061	-205.962	252.023	0	60.5644	-9.78998	-825.911	-218479	-38715.4	-10254.2	-44.7476	263.923	0
585	1	60.7066	-0.191911	-354.152	-9174.05	-22043.5	3125.62	169.757	279.904	0	-0.185241	-9.51056	-471.9	917.27	12284.8	-152.867	-205.967	252.056	0	60.5214	-9.70247	-826.052	-218572	-38831.6	-10277.1	-44.8838	263.995	0
585	2	60.6955	-0.191919	-353.969	-9164.88	-22089.8	3129.96	169.594	279.892	0	-0.185492	-9.53278	-471.809	916.4	12298.4	-152.907	-205.934	252.058	0	60.51	-9.7247	-825.778	-218495	-38885.1	-10264.8	-44.9639	263.989	0
585	3	60.718	-0.19207	-354.015	-9197.31	-22053.3	3123.18	169.705	279.98	0	-0.185173	-9.55489	-471.351	878.12	12310.7	-152.931	-205.882	252.137	0	60.5328	-9.74696	-825.366	-218462	-38721.4	-10272.4	-44.7857	264.079	0
585	4	60.696	-0.192271	-353.97	-9229.92	-22015	3127.65	169.805	280.075	0	-0.18571	-9.63309	-471.899	879.597	12303.6	-153.37	-205.927	252.136	0	60.5103	-9.82536	-825.87	-218625	-38825.6	-10244.7	-44.8871	264.111	0
585	5	60.685	-0.192267	-354.061	-9211.08	-22052	3107.48	169.717	280.016	0	-0.185425	-9.62191	-472.082	879.952	12276.4	-153.41	-205.995	252.136	0	60.4996	-9.81417	-826.143	-218674	-38910.3	-10264.7	-44.9757	264.084	0
585	6	60.5854	-0.192677	-354.063	-9229.79	-22066.5	3100.79	169.676	280.068	0	-0.185051	-9.66635	-471.99	840.671	12262.2	-153.647	-206.02	252.219	0	60.4004	-9.85903	-826.052	-218711	-38913.1	-10236.3	-44.9892	264.156	0
585	7	60.6413	-0.192866	-353.926	-9285.39	-22022.1	3093.8	169.778	280.235	0	-0.184283	-9.50041	-471.72	843.142	12312.2	-152.92	-205.899	252.213	0	60.4571	-9.69328	-825.645	-218654	-38790.8	-10295.2	-44.8596	264.225	0
585	8	60.6642	-0.193534	-354.065	-9341.76	-22065.2	3095.85	169.68	280.384	0	-0.18424	-9.54533	-471.583	804.058	12339.8	-153.102	-205.833	252.295	0	60.48	-9.73886	-825.647	-218752	-38743.7	-10289	-44.8008	264.341	0
585	9	60.6087	-0.193624	-354.065	-9332.48	-22086.3	3091.42	169.621	280.358	0	-0.183215	-9.44501	-471.492	803.352	12302	-152.76	-205.908	252.296	0	60.4255	-9.63864	-825.557	-218716	-38779.1	-10302.3	-44.8513	264.331	0
586	0	60.5318	-0.19438	-353.885	-9411.83	-22073.7	3093.44	169.625	280.596	0	-0.183304	-9.50056	-471.674	791.643	12284.2	-153.055	-205.956	252.322	0	60.3485	-9.69494	-825.558	-218810	-38864.6	-10268.4	-44.9594	264.442	0
586	1	60.5648	-0.19409	-353.884	-9388.43	-22070.4	3093.47	169.634	280.53	0	-0.184301	-9.62213	-471.534	800.542	12283.7	-153.429	-205.949	252.302	0	60.3805	-9.81622	-825.417	-218747	-38831.2	-10248.9	-44.9246	264.404	0
586	2	60.5539	-0.194321	-353.976	-9411.84	-22056	3095.74	169.691	280.589	0	-0.183557	-9.58994	-471.628	750.725	12312.2	-153.426	-205.894	252.408	0	60.3704	-9.78426	-825.604	-218866	-38788.1	-10251.5	-44.863	264.491	0
586	3	60.5988	-0.194937	-354.481	-9458.98	-22072	3098.05	169.734	280.684	0	-0.183135	-9.50173	-471.905	759.181	12322.6	-153.159	-205.888	252.391	0	60.4157	-9.69666	-826.386	-219100	-38742.4	-10280.8	-44.7634	264.528	0
586	4	60.5773	-0.195301	-354.024	-9505.18	-22108.5	3077.37	169.551	280.849	0	-0.183317	-9.57812	-471.398	755.683	12283.3	-153.337	-205.943	252.397	0	60.394	-9.77342	-825.422	-218908	-38806.6	-10278.7	-44.8935	264.6	0
586	5	60.5441	-0.195311	-353.841	-9505.12	-22116.4	3077.29	169.496	280.863	0	-0.182503	-9.51296	-471.402	702.705	12339.4	-153.168	-205.824	252.509	0	60.3616	-9.70827	-825.243	-218912	-38800.4	-10285.3	-44.8975	264.666	0
586	6	60.4441	-0.195435	-353.751	-9505.3	-22102.8	3088.64	169.519	280.87	0	-0.181295	-9.45748	-471.403	667.485	12302.1	-153.091	-205.903	252.584	0	60.2628	-9.65291	-825.153	-218923	-38840.8	-10261.6	-44.9566	264.711	0
586	7	60.4892	-0.195764	-353.933	-9528.19	-22151.5	3048.07	169.413	280.921	0	-0.183445	-9.64604	-471.126	687.914	12366.4	-153.57	-205.751	252.54	0	60.3057	-9.8418	-825.059	-218909	-38721.1	-10270.3	-44.8136	264.715	0
586	8	60.5338	-0.196013	-353.843	-9584.25	-22106.7	3063.6	169.524	281.086	0	-0.182174	-9.58064	-471.632	639.345	12354.5	-153.604	-205.805	252.644	0	60.3517	-9.77666	-825.475	-219117	-38827.5	-10281.6	-44.9188	264.836	0
586	9	60.5452	-0.196415	-353.981	-9626.56	-22097.9	3074.78	169.573	281.195	0	-0.182334	-9.5582	-471.54	658.952	12358.7	-153.449	-205.791	252.603	0	60.3629	-9.75461	-825.522	-219151	-38761.8	-10278.3	-44.8357	264.863	0
587	0	60.4458	-0.196961	-354.029	-9650	-22135.8	3063.57	169.474	281.258	0	-0.180988	-9.45871	-471.726	630.325	12331.5	-153.241	-205.859	252.664	0	60.2648	-9.65567	-825.754	-219257	-38854.2	-10287.4	-44.9407	264.923	0
587	1	60.5458	-0.196693	-353.752	-9640.36	-22182.1	3051.98	169.295	281.252	0	-0.180171	-9.38233	-471.913	591.754	12369.6	-153.07	-205.788	252.746	0	60.3656	-9.57902	-825.665	-219260	-38973.9	-10342	-45.0856	264.959	0
587	2	60.524	-0.196886	-353.844	-9672.45	-22129.7	3027.34	169.459	281.335	0	-0.180033	-9.43668	-471.223	570.544	12343.6	-153.144	-205.805	252.789	0	60.3439	-9.63357	-825.067	-219164	-38766.8	-10348.7	-44.8668	265.032	0
587	3	60.4465	-0.197401	-354.029	-9691.76	-22159.3	3043.17	169.408	281.376	0	-0.180488	-9.44867	-471.317	565.701	12400	-153.165	-205.691	252.8	0	60.266	-9.64607	-825.346	-219260	-38715	-10310.4	-44.7933	265.057	0
587	4	60.4911	-0.197494	-353.892	-9724.26	-22142.5	3042.96	169.432	281.478	0	-0.180239	-9.47058	-471.361	555.287	12367.6	-153.314	-205.762	252.822	0	60.3109	-9.66808	-825.253	-219280	-38774.7	-10317.2	-44.8683	265.111	0
587	5	60.4583	-0.198089	-354.488	-9738.62	-22187.9	3027.49	169.409	281.472	0	-0.180204	-9.51553	-471.727	534.777	12359.8	-153.633	-205.799	252.866	0	60.2781	-9.71362	-826.215	-219561	-38772.4	-10314.4	-44.8159	265.14	0
587	6	60.6248	-0.197744	-354.212	-9752.39	-22180.9	3033.82	169.38	281.533	0	-0.179051	-9.4497	-471.639	481.581	12373.6	-153.481	-205.765	252.979	0	60.4457	-9.64744	-825.851	-219533	-38802.7	-10365.6	-44.8632	265.226	0
587	7	60.6032	-0.198458	-354.443	-9808.71	-22198.8	3033.78	169.37	281.674	0	-0.177542	-9.19446	-471.46	501.542	12377.2	-152.47	-205.747	252.936	0	60.4257	-9.39292	-825.903	-219571	-38721.4	-10418.4	-44.7626	265.269	0
587	8	60.6483	-0.198606	-354.076	-9854.46	-22200.7	2997.4	169.3	281.832	0	-0.176795	-9.18424	-471.462	446.072	12396	-152.541	-205.707	253.054	0	60.4715	-9.38285	-825.538	-219579	-38792	-10468.9	-44.8655	265.397	0
587	9	60.4371	-0.198982	-354.308	-9836.6	-22201.1	3022.59	169.339	281.763	0	-0.176995	-9.20612	-471.05	440.503	12413.1	-152.497	-205.648	253.065	0	60.2601	-9.4051	-825.357	-219522	-38617.6	-10385	-44.6743	265.384	0
588	0	60.5263	-0.199163	-354.765	-9850.52	-22214.3	3002.45	169.383	281.766	0	-0.177723	-9.30682	-471.553	431.824	12429.2	-153.002	-205.642	253.084	0	60.3486	-9.50598	-826.317	-219793	-38628.2	-10405	-44.6317	265.398	0
588	1	60.5932	-0.199394	-354.765	-9892.53	-22207.8	3004.49	169.401	281.885	0	-0.177637	-9.35142	-471.598	406.617	12424.9	-153.236	-205.654	253.138	0	60.4156	-9.55081	-826.363	-219874	-38639.4	-10410.1	-44.6392	265.479	0
588	2	60.5937	-0.199619	-354.354	-9934.29	-22217.2	3001.85	169.302	282.035	0	-0.176534	-9.27503	-471.511	344.704	12471.3	-153.032	-205.55	253.269	0	60.4171	-9.47465	-825.865	-219847	-38677.7	-10430.5	-44.7123	265.612	0
588	3	60.7273	-0.199848	-354.674	-9971.62	-22222.9	2992.74	169.343	282.115	0	-0.174738	-9.17486	-471.237	297.237	12423.6	-152.756	-205.636	253.369	0	60.5525	-9.37471	-825.911	-219940	-38600	-10496.9	-44.6077	265.714	0
588	4	60.6387	-0.200119	-354.538	-9980.88	-22247.2	2983.72	169.25	282.152	0	-0.17522	-9.13132	-471.88	336.652	12449.3	-152.666	-205.618	253.287	0	60.4635	-9.33144	-826.417	-220036	-38774	-10493.2	-44.7974	265.67	0
588	5	60.5731	-0.200924	-354.402	-10055.4	-22267.9	2967.73	169.168	282.373	0	-0.173506	-8.95346	-471.425	315.894	12433.4	-151.966	-205.626	253.33	0	60.3996	-9.15438	-825.827	-219974	-38734.5	-10533.3	-44.7838	265.794	0
588	6	60.6175	-0.201075	-354.677	-10060.5	-22288.5	2976.76	169.158	282.365	0	-0.174152	-9.17513	-471.42	269.141	12401.1	-152.897	-205.694	253.429	0	60.4434	-9.37621	-826.098	-220104	-38724.6	-10485.4	-44.7548	265.853	0
588	7	60.6619	-0.200961	-354.631	-10055.8	-22299.7	2978.92	169.118	282.356	0	-0.174387	-9.27587	-471.695	227.745	12416.4	-153.413	-205.677	253.517	0	60.4875	-9.47684	-826.326	-220203	-38796.3	-10471.8	-44.8275	265.894	0
588	8	60.7285	-0.201036	-354.952	-10074.7	-22265.2	2985.76	169.273	282.383	0	-0.17249	-9.03258	-471.746	209.977	12430.4	-152.586	-205.65	253.555	0	60.556	-9.23362	-826.698	-220324	-38688.3	-10537.5	-44.6731	265.933	0
588	9	60.7511	-0.201108	-354.585	-10092.9	-22303.5	2969.66	169.1	282.464	0	-0.172924	-9.01001	-471.472	238.983	12452.5	-152.337	-205.588	253.493	0	60.5782	-9.21112	-826.057	-220149	-38727.4	-10564.2	-44.7533	265.929	0
589	0	60.7739	-0.201681	-354.907	-10149	-22295.2	2958.42	169.18	282.596	0	-0.171581	-8.93457	-472.027	163.123	12492.3	-152.358	-205.535	253.654	0	60.6024	-9.13625	-826.933	-220500	-38733.4	-10599.1	-44.7132	266.076	0
589	1	60.7521	-0.202114	-355.274	-10167.9	-22313.1	2954.08	169.195	282.62	0	-0.17134	-8.94491	-471.476	148.52	12480.8	-152.284	-205.528	253.685	0	60.5807	-9.14702	-826.75	-220488	-38550.1	-10595.6	-44.5011	266.119	0
589	2	60.6415	-0.20267	-355.093	-10205.4	-22336.5	2956.21	169.097	282.74	0	-0.17131	-9.04428	-471.153	111.515	12456.3	-152.658	-205.562	253.763	0	60.4702	-9.24695	-826.246	-220439	-38560.7	-10543	-44.5462	266.217	0
589	3	60.7748	-0.20248	-354.863	-10214.6	-22365.5	2955.81	168.974	282.785	0	-0.171043	-9.01161	-471.292	99.0085	12475.5	-152.589	-205.529	253.79	0	60.6038	-9.21409	-826.155	-220436	-38661.7	-10584.8	-44.6666	266.244	0
589	4	60.7863	-0.202841	-355.047	-10256.5	-22342.7	2946.83	169.071	282.888	0	-0.171809	-9.10137	-471.887	95.4979	12496.7	-153.064	-205.518	253.798	0	60.6145	-9.30421	-826.934	-220683	-38712.4	-10576.4	-44.6867	266.288	0
589	5	60.7535	-0.203281	-355.139	-10289.2	-22355.3	2940.06	169.052	282.972	0	-0.170268	-9.01343	-471.89	33.8347	12496.8	-152.892	-205.518	253.928	0	60.5832	-9.21671	-827.03	-220798	-38702.8	-10595.4	-44.6716	266.4	0
589	6	60.7316	-0.203705	-355.186	-10322.1	-22373.2	2944.48	169.01	283.061	0	-0.169287	-8.8142	-472.078	56.2581	12511.4	-152.168	-205.497	253.881	0	60.5624	-9.01791	-827.264	-220859	-38737.4	-10630.9	-44.7023	266.409	0
589	7	60.8539	-0.203799	-355.461	-10331.9	-22411.1	2953.37	168.952	283.066	0	-0.167868	-8.75891	-471.622	-11.5341	12509.7	-151.998	-205.475	254.024	0	60.686	-8.96271	-827.082	-220888	-38614	-10666	-44.5552	266.506	0
589	8	60.7769	-0.204313	-355.096	-10392	-22407.9	2930.6	168.896	283.265	0	-0.167833	-8.80411	-471.44	-59.8712	12555.7	-152.17	-205.367	254.127	0	60.6091	-9.00842	-826.536	-220860	-38604.1	-10659.1	-44.5763	266.645	0
589	9	60.7441	-0.204971	-355.327	-10434.5	-22439.3	2937.33	168.849	283.366	0	-0.168851	-8.95916	-471.711	-52.4284	12529	-152.812	-205.439	254.111	0	60.5753	-9.16413	-827.038	-221029	-38669.5	-10608.9	-44.6309	266.68	0
590	0	60.8442	-0.204824	-355.234	-10452.6	-22420.1	2919.14	168.886	283.425	0	-0.168318	-8.97097	-471.895	-94.8787	12529.9	-153.002	-205.448	254.201	0	60.6759	-9.17579	-827.129	-221113	-38717.8	-10650.1	-44.6794	266.752	0
590	1	60.7668	-0.205278	-355.647	-10462.2	-22431	2912.7	168.929	283.417	0	-0.168155	-8.94932	-471.942	-107.839	12553.4	-152.944	-205.401	254.229	0	60.5986	-9.1546	-827.59	-221252	-38616.7	-10641.9	-44.5366	266.772	0
590	2	60.8332	-0.205331	-355.831	-10472.2	-22429.2	2941.91	168.967	283.43	0	-0.165776	-8.72832	-471.994	-159.302	12548.9	-152.292	-205.413	254.338	0	60.6675	-8.93366	-827.825	-221364	-38591.6	-10680.4	-44.4901	266.843	0
590	3	60.9898	-0.205964	-355.603	-10574.5	-22468.6	2923.19	168.816	283.737	0	-0.164935	-8.59525	-471.905	-153.748	12553.1	-151.775	-205.399	254.326	0	60.8249	-8.80121	-827.507	-221374	-38666.3	-10769.4	-44.5888	266.965	0
590	4	60.8452	-0.20594	-355.786	-10541.9	-22439.1	2921.4	168.931	283.63	0	-0.164478	-8.61751	-471.356	-206.002	12574.3	-151.796	-205.323	254.437	0	60.6807	-8.82345	-827.142	-221302	-38440.4	-10729.4	-44.3416	266.994	0
590	5	60.8569	-0.206232	-355.649	-10569.6	-22481.7	2900.92	168.787	283.719	0	-0.165146	-8.6965	-471.86	-222.957	12618.5	-152.213	-205.258	254.473	0	60.6917	-8.90274	-827.509	-221443	-38587.2	-10735	-44.5	267.042	0
590	6	60.7902	-0.206256	-355.741	-10546.4	-22502.2	2896.6	168.745	283.646	0	-0.164933	-8.7294	-471.996	-229.218	12572.4	-152.432	-205.363	254.486	0	60.6253	-8.93566	-827.737	-221485	-38660.7	-10715.1	-44.5805	267.018	0
590	7	60.9021	-0.207205	-356.064	-10654.4	-22511.8	2918.76	168.776	283.923	0	-0.164733	-8.77372	-472.086	-249.863	12544.9	-152.692	-205.427	254.529	0	60.7373	-8.98092	-828.15	-221721	-38648.6	-10711.7	-44.5378	267.167	0
590	8	60.991	-0.206853	-356.016	-10653.5	-22473.4	2882.73	168.875	283.924	0	-0.164113	-8.77516	-472.089	-319.642	12596.5	-152.804	-205.318	254.677	0	60.8269	-8.98201	-828.105	-221779	-38574.5	-10770.2	-44.446	267.251	0
590	9	60.9361	-0.207804	-356.477	-10710.3	-22508.7	2896.32	168.858	284.045	0	-0.162392	-8.49878	-472.279	-317.258	12625	-151.836	-205.268	254.672	0	60.7737	-8.70659	-828.756	-221986	-38515.7	-10805.9	-44.3434	267.306	0
591	0	60.8705	-0.208438	-355.883	-10789	-22529.2	2871.05	168.695	284.316	0	-0.161582	-8.43178	-471.868	-333.272	12614	-151.529	-205.268	254.706	0	60.709	-8.64022	-827.751	-221823	-38587.5	-10830	-44.4865	267.437	0
591	1	60.7924	-0.208379	-356.341	-10729	-22568.1	2880.53	168.667	284.109	0	-0.161151	-8.43247	-472.052	-365.9	12619.5	-151.652	-205.267	254.775	0	60.6312	-8.64085	-828.393	-221959	-38553.5	-10800.7	-44.4156	267.393	0
591	2	60.8378	-0.209007	-356.205	-10821.9	-22551.3	2859.91	168.69	284.381	0	-0.162667	-8.64289	-472.002	-365.352	12619.5	-152.388	-205.264	254.774	0	60.6751	-8.8519	-828.207	-222013	-38558.8	-10785	-44.4295	267.508	0
